Month,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Plane of Array Irradiance (W/m^2),DC Array Output (W),AC System Output (W)
8,0,0,0,0,0
8,0,0,0,0,0
8,0,22,20.838,74.423,52.651
8,0,25,23.692,83.876,61.927
8,0,146,139.471,478.196,448.125
8,0,35,33.259,113.899,91.383
8,464,306,737.706,2211.168,2128.27
8,814,156,965.606,2719.397,2615.711
8,848,141,1000.567,2887.088,2776.017
8,309,410,732.532,2196.619,2114.28
8,835,122,863.385,2549.473,2453.004
8,804,108,706.771,2156.457,2075.653
8,732,97,500.829,1518.991,1460.541
8,602,80,275.531,786.543,749.115
8,373,48,76.374,193.419,169.359
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,395,49,84.359,219.634,195.052
8,9,123,119.793,412.957,384.33
8,767,90,520.762,1658.058,1595.054
8,844,97,728.767,2322.975,2235.709
8,888,100,891.995,2797.754,2690.65
8,911,101,994.647,3072.482,2952.942
8,921,98,1028.021,3162.962,3039.173
8,333,401,746.334,2328.509,2241.024
8,235,379,594.198,1888.094,1817.161
8,393,272,566.819,1809.879,1741.697
8,794,77,512.244,1594.28,1533.386
8,684,62,283.231,822.387,784.046
8,468,38,73.916,172.82,149.165
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,464,43,84.997,209.881,185.494
8,685,67,297.785,890.412,850.306
8,795,83,528.543,1635.718,1573.457
8,857,93,733.862,2237.25,2153.343
8,893,100,896.116,2647.169,2546.584
8,911,105,998.557,2785.439,2678.876
8,472,363,866.893,2450.7,2358.303
8,908,107,994.166,2861.321,2751.401
8,888,103,888.039,2585.502,2487.526
8,856,93,723.708,2147.471,2067.009
8,544,149,447.545,1367.925,1314.219
8,0,29,27.487,92.019,69.917
8,397,44,72.627,181.358,157.536
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,33,31.297,112.149,89.666
8,0,66,62.682,221.547,196.927
8,7,171,167.661,576.646,544.322
8,24,254,263.315,892.8,852.631
8,66,360,419.66,1392.533,1338.068
8,20,308,319.378,1064.278,1019.466
8,36,371,410.879,1357.57,1304.181
8,149,429,588.892,1908.041,1836.397
8,113,367,475.448,1555.601,1495.969
8,165,312,435.697,1429.484,1373.87
8,627,127,471.44,1497.976,1440.198
8,510,95,257.441,775.607,738.455
8,273,52,68.275,189.378,165.398
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,34,32.25,114.89,92.355
8,0,54,51.252,180.489,156.684
8,0,91,86.553,300.802,274.564
8,0,96,91.387,314.322,287.802
8,0,130,124.331,421.734,392.915
8,13,252,256.791,850.786,811.713
8,15,275,282.157,918.829,877.972
8,18,291,300.391,970.074,927.846
8,7,197,195.753,633.279,599.618
8,5,180,176.443,578.126,545.768
8,0,65,61.75,208.148,183.796
8,440,109,246.367,741.816,705.51
8,192,57,66.107,192.548,168.506
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,404,46,80.955,206.643,182.321
8,96,138,165.748,551.418,519.68
8,776,87,521.194,1641.279,1578.833
8,840,98,725.645,2267.581,2182.493
8,875,106,885.723,2664.47,2563.146
8,891,111,984.434,2905.911,2793.994
8,868,130,1006.948,2871.503,2761.13
8,857,129,965.934,2754.853,2649.627
8,831,124,862.512,2495.782,2401.538
8,802,108,699.424,2073.095,1995.429
8,733,94,491.433,1474.258,1417.235
8,608,74,264.673,741.85,705.542
8,141,50,55.663,166.141,142.617
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,250,56,74.567,214.824,190.339
8,472,106,262.18,806.027,768.104
8,599,140,478.348,1512.483,1454.242
8,680,161,678.264,2138.652,2058.523
8,363,344,681.211,2145.73,2065.334
8,758,178,932.95,2847.874,2738.553
8,802,156,975.912,2958.462,2844.168
8,336,393,740.833,2302.028,2215.589
8,314,354,644.736,2027.032,1951.072
8,18,232,237.039,780.418,743.144
8,0,59,56.035,190.284,166.286
8,0,104,98.798,336.237,309.257
8,0,34,32.2,111.429,88.959
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,316,51,75.915,207.382,183.045
8,568,88,277.502,843.757,804.866
8,705,109,504.602,1589.544,1528.806
8,799,114,714.893,2225.212,2141.771
8,843,120,871.691,2690.057,2587.636
8,473,339,827.621,2553.192,2456.568
8,867,126,1000.636,3011.639,2894.913
8,853,127,958.404,2877.353,2766.718
8,814,130,852.082,2600.623,2502.01
8,0,59,56.089,187.597,163.652
8,24,186,191.301,635.665,601.947
8,0,40,37.934,129.657,106.84
8,0,22,20.845,72.997,51.252
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,25,23.692,85.107,63.135
8,197,138,198.924,654.698,620.524
8,145,225,304.225,992.786,949.942
8,636,179,664.162,2027.68,1951.696
8,80,363,436.19,1369.485,1315.731
8,171,424,606.944,1866.339,1796.177
8,707,218,951.318,2842.285,2733.212
8,700,213,913.235,2619.02,2519.63
8,680,197,808.73,2345.329,2257.176
8,8,198,196.38,632.267,598.631
8,50,201,222.965,740.428,704.156
8,431,105,235.557,711.06,675.515
8,182,49,55.996,164.721,141.225
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,373,43,73.952,192.428,168.388
8,452,98,247.122,763.207,726.366
8,533,150,449.232,1417.476,1362.237
8,314,287,529.074,1632.439,1570.287
8,365,339,678.126,2032.681,1956.512
8,172,423,607.09,1825.173,1756.457
8,102,427,536.966,1628.517,1566.495
8,517,321,847.216,2433.056,2341.377
8,510,257,720.321,2167.644,2086.414
8,662,160,649.72,1920.952,1848.846
8,611,125,453.468,1352.749,1299.508
8,513,85,241.061,690.801,655.752
8,262,41,52.812,141.582,118.535
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,3,47,44.315,155.706,132.386
8,445,106,252.5,788.241,750.77
8,598,134,471.031,1511.838,1453.617
8,682,153,670.802,2137.8,2057.704
8,732,165,829.509,2596.765,2498.315
8,761,170,926.262,2826.094,2717.739
8,796,155,966.741,2917.796,2805.344
8,792,149,927.658,2810.648,2702.976
8,767,142,820.893,2502.347,2407.833
8,731,124,659.847,2036.697,1960.38
8,646,110,454.978,1398.608,1343.955
8,498,85,235.261,688.137,653.153
8,237,41,50.505,139.07,116.072
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,285,47,68.519,186.794,162.865
8,552,85,268.105,809.519,771.507
8,693,106,493.88,1544.89,1485.605
8,764,123,697.548,2155.001,2074.252
8,797,137,853.471,2552.687,2456.085
8,810,147,948.778,2785.581,2679.011
8,484,348,862.548,2488.077,2394.15
8,792,152,929.96,2645.554,2545.038
8,311,346,632.843,1877.521,1806.963
8,0,94,89.448,289.954,263.941
8,10,164,162.575,529.445,498.213
8,101,120,146.498,464.876,435.104
8,0,7,6.619,22.644,1.827
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,287,43,64.809,172.213,148.57
8,560,79,264.421,793.693,756.084
8,713,96,494.018,1558.602,1498.873
8,809,103,709.039,2229.851,2146.23
8,869,103,874.573,2705.228,2602.155
8,904,101,982.697,2991.575,2875.77
8,905,107,1014.511,3059.967,2941.008
8,912,100,981.152,2938.496,2825.109
8,901,92,875.123,2646.994,2546.416
8,868,83,706.321,2170.46,2089.122
8,804,72,493.415,1503.534,1445.579
8,682,56,257.49,728.017,692.053
8,400,30,47.932,113.605,91.095
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,440,36,71.853,175.61,151.901
8,691,62,289.738,858.656,819.379
8,808,77,525.164,1604.025,1542.811
8,866,90,733.299,2234.76,2150.949
8,896,99,893.398,2653.338,2552.49
8,905,108,990.522,2880.587,2769.807
8,895,117,1014.447,2919.633,2807.098
8,875,120,966.117,2798.19,2691.067
8,838,120,854.592,2500.742,2406.294
8,752,126,672.499,2020.378,1944.663
8,651,113,456.02,1387.606,1333.294
8,484,87,227.441,665.485,631.05
8,196,38,43.42,126.232,103.48
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,43,45,45.715,154.895,131.59
8,229,122,195.546,635.958,602.233
8,0,96,91.395,314.996,288.462
8,26,247,258.725,867.927,828.409
8,0,71,67.584,229.144,204.371
8,253,405,677.122,2116.398,2037.11
8,14,264,270.651,883.175,843.258
8,25,317,333.942,1082.162,1036.849
8,10,221,222.311,721.867,686.055
8,424,241,556.135,1710.033,1645.28
8,306,186,345.925,1054.607,1010.063
8,527,74,227.056,637.794,604.025
8,241,33,40.313,108.45,86.038
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,316,38,62.706,163.897,140.417
8,440,94,238.108,734.558,698.432
8,730,90,495.782,1563.382,1503.497
8,802,104,703.922,2171.386,2090.014
8,389,323,682.752,2110.317,2031.258
8,862,119,959.643,2850.155,2740.733
8,865,123,989.448,2900.798,2789.111
8,848,125,943.43,2780.462,2674.117
8,808,127,833.675,2489.195,2395.223
8,153,287,400.595,1271.738,1220.941
8,470,150,396.191,1237.141,1187.371
8,280,101,179.08,543.904,512.339
8,279,31,40.349,107.494,85.099
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,241,40,57.415,161.372,137.941
8,166,124,175.214,580.731,548.312
8,0,133,127.323,436.967,407.813
8,0,72,68.468,233.619,208.756
8,2,152,147.59,496.998,466.504
8,161,412,586.419,1852.283,1782.617
8,422,354,806.548,2447.523,2355.256
8,810,141,930.2,2753.544,2648.376
8,791,131,822.05,2458.569,2365.852
8,773,107,660.947,1978.297,1904.12
8,692,92,449.906,1357.548,1304.16
8,537,71,223.727,628.085,594.549
8,226,30,36.552,99.43,77.188
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,152,41,50.91,155.282,131.97
8,620,69,272.049,830.737,792.181
8,545,139,443.291,1432.365,1376.661
8,296,280,509.665,1656.859,1593.895
8,499,274,735.771,2324.659,2237.326
8,499,316,827.911,2570.961,2473.595
8,433,347,809.858,2505.029,2410.404
8,421,336,768.242,2387.832,2297.979
8,361,319,645.032,2022.041,1946.264
8,566,183,592.795,1849.609,1780.036
8,164,196,279.072,896.81,856.535
8,185,105,155.368,484.309,454.101
8,177,30,34.466,99.344,77.104
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,12,11.355,40.791,19.642
8,0,69,65.577,232.854,208.007
8,0,96,91.423,321.788,295.112
8,10,208,208.441,715.552,679.896
8,16,253,259.923,871.314,831.707
8,12,233,237.508,790.237,752.715
8,14,244,250.806,817.589,779.371
8,79,383,465.602,1453.155,1396.798
8,728,162,801.746,2331.781,2244.166
8,669,148,630.002,1851.439,1781.802
8,565,128,419.982,1255.81,1205.487
8,402,91,202.001,584.216,551.715
8,121,30,32.528,97.949,75.735
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,235,41,57.457,161.973,138.531
8,516,85,254.387,774.519,737.394
8,665,110,480.672,1501.034,1443.159
8,747,126,687.273,2090.352,2012.042
8,793,137,846.593,2495.206,2400.986
8,816,143,945.532,2727.505,2623.468
8,836,135,977.349,2786.441,2679.834
8,822,135,931.363,2735.117,2630.75
8,792,130,817.276,2432.558,2340.9
8,375,243,513.926,1586.186,1525.558
8,668,96,436.597,1324.723,1272.335
8,513,70,211.327,595.777,563.005
8,262,25,34.06,89.358,67.306
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,339,36,61.666,161.696,138.258
9,629,69,273.881,838.373,799.621
9,766,87,510.146,1631.295,1569.181
9,837,100,722.901,2292.701,2206.629
9,877,109,883.43,2749.22,2644.24
9,897,113,982.763,3007.185,2890.664
9,911,109,1014.308,3073.651,2954.056
9,903,107,969.321,2950.583,2836.647
9,880,102,854.547,2631.529,2531.609
9,829,96,680.317,2120.191,2040.76
9,748,83,460.137,1418.836,1363.555
9,595,62,223.379,636.013,602.287
9,247,25,33.389,88.838,66.796
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,285,37,58.218,158.572,135.196
9,570,77,262.966,808.18,770.202
9,707,100,492.153,1572.242,1512.069
9,764,123,693.947,2176.061,2094.509
9,804,135,852.888,2637.871,2537.682
9,824,141,949.464,2887.956,2776.846
9,837,135,976.204,2942.067,2828.518
9,820,135,926.782,2792.919,2686.028
9,782,132,807.764,2432.19,2340.546
9,743,114,638.481,1960.202,1886.682
9,647,98,424.642,1290.086,1238.742
9,161,98,138.474,434.242,405.148
9,151,24,27.964,80.029,58.152
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,259,36,54.296,148.883,125.695
9,548,76,254.714,780.52,743.244
9,694,98,482.714,1536.41,1477.399
9,774,113,690.188,2154.368,2073.644
9,822,121,852.776,2624.102,2524.497
9,847,125,946.187,2864.234,2754.185
9,863,121,977.927,2931.478,2818.408
9,854,118,932.144,2792.562,2685.686
9,827,113,823.215,2506.427,2411.744
9,777,103,648.124,1985.721,1911.274
9,692,88,434.086,1313.041,1261.005
9,533,64,205.536,580.164,547.758
9,184,21,26.787,72.156,50.427
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,275,35,55.213,148.86,125.672
9,574,74,260.59,791.554,753.998
9,722,96,495.231,1564.971,1505.035
9,803,110,707.47,2214.728,2131.691
9,851,119,874.998,2696.155,2593.473
9,872,125,969.004,2940.4,2826.926
9,855,139,995.798,2995.194,2879.223
9,821,148,938.839,2839.501,2730.553
9,756,157,812.348,2463.849,2370.915
9,646,162,620.656,1901.673,1830.257
9,494,148,395.726,1210.587,1161.596
9,286,103,176.104,530.339,499.087
9,39,17,17.331,55.632,34.21
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,111,39,45.41,140.625,117.596
9,159,114,163.276,531.417,500.139
9,9,159,158.162,535.875,504.495
9,15,219,223.539,748.783,712.303
9,20,266,277.011,917.376,876.558
9,688,211,897.617,2751.226,2646.159
9,792,153,948.493,2854.654,2745.031
9,781,149,901.145,2724.531,2620.623
9,751,141,786.376,2439.316,2347.383
9,699,126,617.166,1919.524,1847.469
9,611,103,406.857,1262.133,1211.623
9,447,70,186.378,534.548,503.199
9,107,19,21.488,62.383,40.836
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,199,35,48.693,137.113,114.152
9,3,99,95.757,330.244,303.39
9,33,180,195.992,664.201,629.797
9,41,251,281.671,938.685,897.3
9,526,241,722.914,2285.986,2200.178
9,821,134,935.468,2867.867,2757.656
9,812,145,958.094,2924.654,2811.893
9,798,143,909.047,2773.472,2667.434
9,747,143,786.319,2426.347,2334.94
9,383,228,498.841,1578.796,1518.41
9,138,177,244.908,794.168,756.547
9,191,87,134.954,416.981,388.266
9,0,14,13.261,45.762,24.522
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,200,35,49.174,141.024,117.987
9,0,94,89.986,318.476,291.869
9,69,193,228.777,785.163,747.769
9,74,271,326.739,1112.916,1066.736
9,510,257,725.758,2351.271,2262.881
9,901,105,971.713,3043.674,2925.47
9,911,104,1000.754,3068.625,2949.264
9,907,99,954.196,2939.3,2825.876
9,883,94,836.334,2606.004,2507.164
9,839,84,657.845,2049.669,1972.873
9,756,71,437.632,1339.753,1286.908
9,593,52,200.869,552.299,520.541
9,0,23,21.594,76.123,54.32
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,356,27,54.639,134.776,111.861
9,662,56,268.365,808.131,770.154
9,790,73,504.718,1611.091,1549.645
9,852,85,709.838,2264.202,2179.246
9,880,97,867.461,2717.833,2614.215
9,886,106,957.462,2910.036,2797.934
9,879,113,978.129,2946.723,2832.962
9,858,115,924.41,2787.785,2681.119
9,819,113,807.028,2414.283,2323.365
9,752,108,626.139,1907.806,1836.171
9,638,95,405.548,1212.905,1163.846
9,437,68,177.403,500.176,469.61
9,74,13,14.643,42.794,21.609
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,137,34,43.672,134.343,111.435
9,0,77,73.479,265.41,239.902
9,0,116,111.087,398.018,369.716
9,73,272,327.51,1139.682,1092.741
9,63,323,383.577,1320.125,1267.876
9,326,358,696.715,2309.997,2223.244
9,140,398,557.597,1849.596,1780.024
9,27,302,332.13,1131.811,1085.095
9,288,312,571.703,1898.518,1827.214
9,260,245,432.436,1446.838,1390.68
9,13,143,144.107,501.878,471.273
9,102,83,106.475,354.493,327.126
9,0,6,5.673,20.477,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,1,0.945,3.471,0
9,0,11,10.411,38.198,17.097
9,0,17,16.114,59.083,37.597
9,0,60,57.021,207.319,182.983
9,0,134,128.412,460.913,431.229
9,0,58,55.204,199.574,175.392
9,0,140,134.378,482.022,451.865
9,0,46,43.762,157.671,134.312
9,1,159,153.828,548.622,516.948
9,82,245,301.156,1051.021,1006.577
9,576,118,396.286,1299.349,1247.726
9,400,75,171.413,518.655,487.669
9,50,11,11.832,37.534,16.445
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,335,24,51.69,129.261,106.451
9,659,53,262.959,814.548,776.407
9,796,67,499.639,1643.713,1581.187
9,859,80,707.077,2299.775,2213.426
9,892,89,865.99,2779.34,2673.045
9,903,98,960.909,3039.067,2921.077
9,912,96,986.542,3109.553,2988.281
9,904,94,938.16,2969.808,2854.998
9,883,88,820.764,2623.835,2524.242
9,836,80,641.699,2077.505,1999.674
9,751,68,422.294,1341.037,1288.153
9,572,48,183.69,515.87,484.948
9,106,9,12.134,31.959,10.972
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,314,24,50.519,129.737,106.918
9,643,55,259.634,810.821,772.776
9,783,72,497.597,1653.255,1590.41
9,852,84,705.628,2334.243,2246.531
9,892,91,867.119,2796.205,2689.169
9,911,95,963.725,3062.058,2943.002
9,923,91,989.814,3118.637,2996.938
9,911,90,938.077,2954.639,2840.519
9,881,87,815.676,2582.982,2485.111
9,830,80,638.086,2036.071,1959.778
9,734,68,412.051,1296.244,1244.714
9,540,49,175.473,491.669,461.296
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,202,27,44.077,122.005,99.335
9,538,70,242.458,749.381,712.886
9,696,93,474.253,1546.889,1487.54
9,771,111,679.915,2192.487,2110.306
9,813,122,838.076,2658.838,2557.755
9,831,129,931.626,2927.047,2814.178
9,816,141,947.916,2956.182,2841.992
9,795,143,894.573,2817.776,2709.79
9,755,139,775.529,2480.226,2386.622
9,693,126,597.413,1936.788,1864.113
9,145,159,227.711,766.635,729.708
9,327,63,139.092,419.392,390.624
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,249,26,48.101,132.83,109.952
9,622,61,258.559,820.051,781.77
9,788,77,504.348,1697.766,1633.428
9,873,88,723.234,2432.948,2341.274
9,922,93,892.602,2984.935,2869.434
9,946,97,995.725,3283.522,3153.952
9,942,103,1017.615,3330.49,3198.632
9,940,98,969.047,3131.918,3009.595
9,919,90,844.782,2758.095,2652.729
9,872,80,657.307,2172.646,2091.225
9,782,67,427.473,1382.533,1328.377
9,590,46,179.441,510.383,479.586
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,223,25,45.308,127.806,105.024
9,0,75,71.752,267.421,241.872
9,0,96,91.634,336.181,309.202
9,7,187,186.425,671.332,636.756
9,58,307,363.433,1278.555,1227.555
9,128,372,515.428,1774.686,1707.723
9,245,377,635.213,2157.408,2076.568
9,59,334,396.954,1385.984,1331.722
9,0,155,149.225,535.495,504.124
9,0,66,62.709,227.531,202.791
9,0,74,70.349,256.415,231.09
9,0,28,26.536,97.665,75.457
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,127,26,37.669,115.395,92.85
9,470,79,228.136,731.005,694.967
9,320,167,344.543,1177.573,1129.542
9,177,266,403.936,1382.372,1328.222
9,156,333,484.812,1633.866,1571.667
9,409,319,730.12,2374.876,2285.544
9,226,379,619.237,2013.405,1937.946
9,487,275,752.396,2401.803,2311.389
9,306,291,560.081,1819.179,1750.673
9,317,217,435.4,1417.677,1362.432
9,336,133,287.874,924.848,883.832
9,259,71,129.447,389.688,361.566
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,123,24,35.532,103.195,80.882
9,471,74,224.754,688.459,653.467
9,666,97,460.683,1488.625,1431.146
9,779,107,678.148,2172.211,2090.807
9,541,228,717.068,2292.762,2206.688
9,590,251,834.989,2649.045,2548.38
9,845,123,949.012,2965.8,2851.172
9,817,125,887.228,2783.275,2676.807
9,771,123,759.893,2401.737,2311.325
9,683,118,573.9,1821.249,1752.671
9,465,110,323.933,1019.944,976.358
